womparl,lnmmrt,country,year,quota,lngdp
12.4,3.89182,Syrian Arab Republic,2010,0,
12.4,3.9512441,Syrian Arab Republic,2011,0,
12,4.025352,Syrian Arab Republic,2012,0,
12,4.0943451,Syrian Arab Republic,2013,0,
12,4.1588831,Syrian Arab Republic,2014,0,
12.4,4.2195082,Syrian Arab Republic,2015,0,
11,6.9047508,Tanzania,1990,0,7.2947741
11,6.9037471,Tanzania,1991,0,7.2823009
11,6.9057531,Tanzania,1992,0,7.254395
11,6.9027429,Tanzania,1993,0,7.232861
11,6.8865318,Tanzania,1994,0,7.2162781
17.5,6.8679738,Tanzania,1995,0,7.2212601
17.5,6.8501258,Tanzania,1996,0,7.2377572
17.5,6.828712,Tanzania,1997,0,7.2460971
17.5,6.8023949,Tanzania,1998,0,7.2570968
16.4,6.7684932,Tanzania,1999,0,7.278882
22.299999,6.7357798,Tanzania,2000,1,7.3008289
22.299999,6.7007308,Tanzania,2001,1,7.3320432
22.299999,6.6554399,Tanzania,2002,1,7.373528
21.4,6.616065,Tanzania,2003,1,7.4116902
21.4,6.5750761,Tanzania,2004,1,7.4579082
30.4,6.5323339,Tanzania,2005,1,7.5066352
30.4,6.4800439,Tanzania,2006,1,7.5216441
30.4,6.4101748,Tanzania,2007,1,7.5717249
30.4,6.338594,Tanzania,2008,1,7.5943379
30.700001,6.2952662,Tanzania,2009,1,7.6151061
30.700001,6.2422228,Tanzania,2010,1,7.6451979
36,6.180017,Tanzania,2011,1,7.689889
36,6.139884,Tanzania,2012,1,7.7087831
36,6.0822191,Tanzania,2013,1,7.747788
36,6.035481,Tanzania,2014,1,7.7840981
36,5.9864521,Tanzania,2015,1,7.8204222
2.8,3.688879,Thailand,1990,0,8.8024387
3.8,3.583519,Thailand,1991,0,8.8726864
4.1999998,3.4339869,Thailand,1992,0,8.9403496
4.4000001,3.3322051,Thailand,1993,0,9.0105619
4.4000001,3.2188759,Thailand,1994,0,9.0783396
6.0999999,3.135494,Thailand,1995,0,9.1464443
5.5999999,3.091043,Thailand,1996,0,9.1904011
5.5999999,3.091043,Thailand,1997,0,9.1507111
5.5999999,3.091043,Thailand,1998,0,9.0593185
5.5999999,3.135494,Thailand,1999,0,9.092576
4.8000002,3.2188759,Thailand,2000,0,9.1257687
9.1999998,3.258096,Thailand,2001,0,9.1503782
9.1999998,3.2958369,Thailand,2002,0,9.2017469
9.1999998,3.3322051,Thailand,2003,0,9.2636824
8.8000002,3.3322051,Thailand,2004,0,9.3177719
10.6,3.258096,Thailand,2005,0,9.3523064
8.6999998,3.1780541,Thailand,2006,0,9.3947163
11.7,3.1780541,Thailand,2007,0,9.4420137
11.7,3.1780541,Thailand,2008,0,9.4538479
13.3,3.135494,Thailand,2009,0,9.4418783
13.3,3.135494,Thailand,2010,0,9.509449
15.8,3.091043,Thailand,2011,0,9.5130444
15.8,3.091043,Thailand,2012,0,9.5783339
15.8,3.044523,Thailand,2013,0,9.600893
6.0999999,3.044523,Thailand,2014,0,9.6059895
6.0913711,2.9957321,Thailand,2015,0,9.6314631
5.1999998,6.3421221,Togo,1990,0,7.2079592
6.3000002,6.3508859,Togo,1991,0,7.1760721
6.3000002,6.3473892,Togo,1992,0,7.112268
6.3000002,6.338594,Togo,1993,0,6.9258289
1.2,6.338594,Togo,1994,0,7.0414438
1.2,6.3332801,Togo,1995,0,7.0908108
1.2,6.3207679,Togo,1996,0,7.1468358
1.2,6.2934189,Togo,1997,0,7.250648
1.2,6.2557502,Togo,1998,0,7.1960168
4.9000001,6.2245579,Togo,1999,0,7.1896639
4.9000001,6.196444,Togo,2000,0,7.1522608
4.9000001,6.1612072,Togo,2001,0,7.1078081
4.9000001,6.1290498,Togo,2002,0,7.0715799
7.4000001,6.1003189,Togo,2003,0,7.0936389
6.1999998,6.0730438,Togo,2004,0,7.0883951
7.4000001,6.0567842,Togo,2005,0,7.0736222
8.6000004,6.0567842,Togo,2006,0,7.0865211
11.1,6.0306849,Togo,2007,0,7.0821962
11.1,5.9964519,Togo,2008,0,7.0771618
11.1,5.9788861,Togo,2009,0,7.0846558
11.1,5.9738102,Togo,2010,0,7.0969539
11.1,5.9814138,Togo,2011,0,7.1178818
11.1,5.968708,Togo,2012,0,7.138339
15.4,5.9558368,Togo,2013,0,7.1508551
17.6,5.9348941,Togo,2014,0,7.18185
17.58242,5.908083,Togo,2015,0,7.2073941
0,4.3174882,Tonga,1990,0,8.1814957
0,4.3694482,Tonga,1991,0,8.2417812
0,4.4188399,Tonga,1992,0,8.24259
3.3,4.488636,Tonga,1993,0,8.2777395
3.3,4.532599,Tonga,1994,0,8.3241034
3.3,4.6051698,Tonga,1995,0,8.3580179
0,4.6634388,Tonga,1996,0,8.3550749
0,4.6634388,Tonga,1997,0,8.350071
0,4.6249728,Tonga,1998,0,8.3726654
0,4.6051698,Tonga,1999,0,8.406065
0,4.5747108,Tonga,2000,0,8.4341898
0,4.5432949,Tonga,2001,0,8.4641953
0,4.6249728,Tonga,2002,0,8.4920187
0,4.6634388,Tonga,2003,0,8.5068045
0,4.70048,Tonga,2004,0,8.4971189
3.4000001,4.7361979,Tonga,2005,0,8.5065126
3.3,4.7706852,Tonga,2006,0,8.4919643
3.3,4.8040209,Tonga,2007,0,8.4428663
3.0999999,4.8283138,Tonga,2008,0,8.4670801
3.0999999,4.8441868,Tonga,2009,0,8.4839296
0,4.8675351,Tonga,2010,0,8.5140266
3.5999999,4.8903489,Tonga,2011,0,8.537281
3.5999999,4.9052749,Tonga,2012,0,8.5425749
3.5999999,4.8751969,Tonga,2013,0,8.5072861
0,4.8441868,Tonga,2014,0,8.5234985
0,4.820282,Tonga,2015,0,8.5544586
16.700001,4.4998102,Trinidad and Tobago,1990,0,9.413723
18.9,4.488636,Trinidad and Tobago,1991,0,9.4336586
18.9,4.4659081,Trinidad and Tobago,1992,0,9.4109049
18.9,4.4308171,Trinidad and Tobago,1993,0,9.390687
18.9,4.3820271,Trinidad and Tobago,1994,0,9.4209862
11.1,4.3438048,Trinidad and Tobago,1995,0,9.4627676
11.1,4.2904601,Trinidad and Tobago,1996,0,9.529006
11.1,4.2195082,Trinidad and Tobago,1997,0,9.5997028
11.1,4.1431351,Trinidad and Tobago,1998,0,9.6763382
11.1,4.1588831,Trinidad and Tobago,1999,0,9.7517624
11.1,4.1271338,Trinidad and Tobago,2000,0,9.8159647
11.1,4.1108742,Trinidad and Tobago,2001,0,9.853344
19.4,4.0943451,Trinidad and Tobago,2002,0,9.9254389
19.4,4.1271338,Trinidad and Tobago,2003,0,10.05548
19.4,4.1431351,Trinidad and Tobago,2004,0,10.12694
19.4,4.1271338,Trinidad and Tobago,2005,0,10.18223
19.4,4.1271338,Trinidad and Tobago,2006,0,10.30151
26.799999,4.1588831,Trinidad and Tobago,2007,0,10.34328
26.799999,4.1431351,Trinidad and Tobago,2008,0,10.37196
26.799999,4.1588831,Trinidad and Tobago,2009,0,10.32232
28.6,4.174387,Trinidad and Tobago,2010,0,10.35012
28.6,4.174387,Trinidad and Tobago,2011,0,10.34215
28.6,4.1431351,Trinidad and Tobago,2012,0,10.34993
28.6,4.1588831,Trinidad and Tobago,2013,0,10.37117
28.6,4.1431351,Trinidad and Tobago,2014,0,10.36077
28.57143,4.1431351,Trinidad and Tobago,2015,0,10.35084
4.3000002,4.8751969,Tunisia,1990,0,8.6331863
4.3000002,4.8283138,Tunisia,1991,0,8.6492796
4.3000002,4.7874918,Tunisia,1992,0,8.7026377
4.3000002,4.7706852,Tunisia,1993,0,8.7034035
6.6999998,4.7361979,Tunisia,1994,0,8.7153358
6.6999998,4.7184992,Tunisia,1995,0,8.7211618
6.6999998,4.59512,Tunisia,1996,0,8.7747173
6.6999998,4.6151199,Tunisia,1997,0,8.8139524
7.4000001,4.510859,Tunisia,1998,0,8.8484755
11.5,4.4659081,Tunisia,1999,0,8.8963346
11.5,4.4308171,Tunisia,2000,0,8.9324675
11.5,4.4188399,Tunisia,2001,0,8.9608469
11.5,4.3944492,Tunisia,2002,0,8.9659834
11.5,4.356709,Tunisia,2003,0,9.0043259
22.799999,4.3307328,Tunisia,2004,0,9.0570078
22.799999,4.3040652,Tunisia,2005,0,9.0828419
22.799999,4.2766662,Tunisia,2006,0,9.1247272
22.799999,4.2626801,Tunisia,2007,0,9.179719
22.799999,4.234107,Tunisia,2008,0,9.2106705
27.6,4.2195082,Tunisia,2009,0,9.2297096
27.6,4.2046928,Tunisia,2010,0,9.2530518
26.700001,4.1896548,Tunisia,2011,0,9.2223358
26.700001,4.1588831,Tunisia,2012,0,9.2499676
26.700001,4.1588831,Tunisia,2013,0,9.2666302
31.299999,4.1431351,Tunisia,2014,0,9.2827959
31.336399,4.1271338,Tunisia,2015,0,9.2826481
1.3,4.5747108,Turkey,1990,0,9.3413839
1.8,4.532599,Turkey,1991,0,9.331665
1.8,4.510859,Turkey,1992,0,9.3643665
1.8,4.488636,Turkey,1993,0,9.4219923
1.8,4.4659081,Turkey,1994,0,9.3582449
2.4000001,4.4543471,Turkey,1995,0,9.4181833
2.4000001,4.4308171,Turkey,1996,0,9.4734936
2.4000001,4.4188399,Turkey,1997,0,9.5306873
2.4000001,4.4067192,Turkey,1998,0,9.5377779
4.1999998,4.3944492,Turkey,1999,0,9.4878035
4.1999998,4.3694482,Turkey,2000,0,9.5369101
4.1999998,4.3438048,Turkey,2001,0,9.4605045
4.4000001,4.3040652,Turkey,2002,0,9.5081091
4.4000001,4.2484951,Turkey,2003,0,9.5483074
4.4000001,4.174387,Turkey,2004,0,9.6265221
4.4000001,4.0430508,Turkey,2005,0,9.6995144
4.4000001,3.871201,Turkey,2006,0,9.7556124
9.1000004,3.6635621,Turkey,2007,0,9.7926388
9.1000004,3.4657359,Turkey,2008,0,9.7890196
9.1000004,3.2958369,Turkey,2009,0,9.7281485
9.1000004,3.135494,Turkey,2010,0,9.7958612
14.2,3.044523,Turkey,2011,0,9.8863869
14.2,2.9444389,Turkey,2012,0,9.917491
14.4,2.890372,Turkey,2013,0,9.9827957
14.4,2.8332131,Turkey,2014,0,10.0169
14.41606,2.772589,Turkey,2015,0,10.06
26,4.4067192,Turkmenistan,1990,0,9.0260277
4.5999999,4.4998102,Turkmenistan,1991,0,8.9507198
4.5999999,4.488636,Turkmenistan,1992,0,8.7598152
4.5999999,4.4998102,Turkmenistan,1993,0,8.7466526
18,4.4773369,Turkmenistan,1994,0,8.5310287
18,4.3040652,Turkmenistan,1995,0,8.4340181
18,4.3174882,Turkmenistan,1996,0,8.4801512
18,4.1896548,Turkmenistan,1997,0,8.3434296
18,4.1108742,Turkmenistan,1998,0,8.3987103
26,4.1108742,Turkmenistan,1999,0,8.5395718
26,4.077538,Turkmenistan,2000,0,8.581686
26,4.0430508,Turkmenistan,2001,0,8.6136475
26,4.025352,Turkmenistan,2002,0,8.6062031
26,4.025352,Turkmenistan,2003,0,8.6284962
26,4.0073328,Turkmenistan,2004,0,8.6671057
16,3.9702921,Turkmenistan,2005,0,8.7788448
16,3.9512441,Turkmenistan,2006,0,8.8713102
16,3.9318261,Turkmenistan,2007,0,8.9638014
16,3.89182,Turkmenistan,2008,0,9.0875664
16.799999,3.850147,Turkmenistan,2009,0,9.1322584
16.799999,3.8286409,Turkmenistan,2010,0,9.204566
16.799999,3.8286409,Turkmenistan,2011,0,9.3247881
16.799999,3.806663,Turkmenistan,2012,0,9.4120855
16.799999,3.7841899,Turkmenistan,2013,0,9.4906988
26.4,3.7612,Turkmenistan,2014,0,9.5702753
25.80645,3.7376699,Turkmenistan,2015,0,9.6152945
0,2.8332131,United Arab Emirates,1990,0,11.61789
0,2.772589,United Arab Emirates,1991,0,11.56907
0,2.70805,United Arab Emirates,1992,0,11.54447
0,2.6390569,United Arab Emirates,1993,0,11.50074
0,2.564949,United Arab Emirates,1994,0,11.51394
0,2.4849069,United Arab Emirates,1995,0,11.52837
0,2.3978951,United Arab Emirates,1996,0,11.53604
0,2.3025849,United Arab Emirates,1997,0,11.56581
0,2.1972251,United Arab Emirates,1998,0,11.51883
0,2.1972251,United Arab Emirates,1999,0,11.49593
0,2.079442,United Arab Emirates,2000,0,11.54466
0,2.079442,United Arab Emirates,2001,0,11.50574
0,1.94591,United Arab Emirates,2002,0,11.47674
0,1.94591,United Arab Emirates,2003,0,11.49631
0,1.791759,United Arab Emirates,2004,0,11.49923
0,1.791759,United Arab Emirates,2005,0,11.43308
5,1.791759,United Arab Emirates,2006,0,11.3918
22.5,1.791759,United Arab Emirates,2007,0,11.28078
22.5,1.791759,United Arab Emirates,2008,0,11.18058
22.5,1.791759,United Arab Emirates,2009,0,11.02058
22.5,1.791759,United Arab Emirates,2010,0,10.96093
17.5,1.791759,United Arab Emirates,2011,0,10.97514
17.5,1.791759,United Arab Emirates,2012,0,10.99898
17.5,1.791759,United Arab Emirates,2013,0,11.04345
17.5,1.791759,United Arab Emirates,2014,0,11.06862
17.5,1.791759,United Arab Emirates,2015,0,11.09704
6.3000002,2.3025849,United Kingdom,1990,0,10.1972
6.8000002,2.3025849,United Kingdom,1991,0,10.18318
9.1999998,2.3025849,United Kingdom,1992,0,10.18421
9.1999998,2.3978951,United Kingdom,1993,0,10.20676
9.5,2.3978951,United Kingdom,1994,0,10.24228
9.5,2.3978951,United Kingdom,1995,0,10.26404
9.5,2.3978951,United Kingdom,1996,0,10.28656
18.200001,2.3978951,United Kingdom,1997,0,10.32357
18.200001,2.3978951,United Kingdom,1998,0,10.35155
18.4,2.3978951,United Kingdom,1999,0,10.37988
18.4,2.4849069,United Kingdom,2000,0,10.41229
17.9,2.4849069,United Kingdom,2001,0,10.43357
17.9,2.4849069,United Kingdom,2002,0,10.45362
17.9,2.4849069,United Kingdom,2003,0,10.48168
18.1,2.4849069,United Kingdom,2004,0,10.49936
19.700001,2.4849069,United Kingdom,2005,0,10.52298
19.700001,2.3978951,United Kingdom,2006,0,10.5399
19.5,2.3978951,United Kingdom,2007,0,10.5554
19.5,2.3978951,United Kingdom,2008,0,10.5428
19.5,2.3025849,United Kingdom,2009,0,10.49245
22,2.3025849,United Kingdom,2010,0,10.50142
22.299999,2.3025849,United Kingdom,2011,0,10.50802
22.5,2.3025849,United Kingdom,2012,0,10.51577
22.5,2.1972251,United Kingdom,2013,0,10.52939
22.6,2.1972251,United Kingdom,2014,0,10.55195
29.384609,2.1972251,United Kingdom,2015,0,10.56718
6.5999999,2.4849069,United States,1990,0,10.52035
6.4000001,2.4849069,United States,1991,0,10.50625
11,2.4849069,United States,1992,0,10.52732
11,2.4849069,United States,1993,0,10.54122
11,2.4849069,United States,1994,0,10.56854
11,2.4849069,United States,1995,0,10.58346
11.7,2.3978951,United States,1996,0,10.60908
11.7,2.3978951,United States,1997,0,10.64093
11.7,2.3978951,United States,1998,0,10.67281
13.3,2.4849069,United States,1999,0,10.70711
14,2.4849069,United States,2000,0,10.73609
14,2.564949,United States,2001,0,10.73591
13.8,2.564949,United States,2002,0,10.74433
14.3,2.564949,United States,2003,0,10.76342
14.9,2.564949,United States,2004,0,10.79132
15.2,2.564949,United States,2005,0,10.81501
16.299999,2.6390569,United States,2006,0,10.83169
16.799999,2.6390569,United States,2007,0,10.8398
17,2.6390569,United States,2008,0,10.82743
16.799999,2.70805,United States,2009,0,10.79051
16.799999,2.6390569,United States,2010,0,10.80715
16.799999,2.6390569,United States,2011,0,10.81558
18,2.6390569,United States,2012,0,10.83012
17.9,2.6390569,United States,2013,0,10.83975
19.299999,2.6390569,United States,2014,0,10.85768
19.39954,2.6390569,United States,2015,0,10.8786
6.0999999,3.610918,Uruguay,1990,0,9.1942844
6.0999999,3.713572,Uruguay,1991,0,9.2219915
6.0999999,3.583519,Uruguay,1992,0,9.2910643
6.0999999,3.610918,Uruguay,1993,0,9.3099346
7.0999999,3.583519,Uruguay,1994,0,9.3728676
7.0999999,3.583519,Uruguay,1995,0,9.3510666
7.0999999,3.4965079,Uruguay,1996,0,9.3981676
7.0999999,3.4965079,Uruguay,1997,0,9.4731379
7.0999999,3.4965079,Uruguay,1998,0,9.5108976
12.1,3.367296,Uruguay,1999,0,9.4861097
12.1,3.4339869,Uruguay,2000,0,9.4630241
12.1,3.401197,Uruguay,2001,0,9.4220629
12.1,3.4339869,Uruguay,2002,0,9.3413887
12.1,3.3322051,Uruguay,2003,0,9.3500509
12.1,3.3322051,Uruguay,2004,0,9.3993444
11.1,3.258096,Uruguay,2005,0,9.4708376
11.1,3.2188759,Uruguay,2006,0,9.5093746
12.1,3.135494,Uruguay,2007,0,9.5701313
12.1,2.9957321,Uruguay,2008,0,9.6361217
14.1,2.9957321,Uruguay,2009,0,9.6741266
15.2,2.9444389,Uruguay,2010,0,9.7458038
12.1,2.8332131,Uruguay,2011,0,9.7928209
12.1,2.772589,Uruguay,2012,0,9.8243027
12.1,2.772589,Uruguay,2013,0,9.8663349
16.200001,2.70805,Uruguay,2014,0,9.8948288
16.161619,2.70805,Uruguay,2015,0,9.8950243
10,4.5432949,"Venezuela, RB",1990,0,9.5784969
10,4.532599,"Venezuela, RB",1991,0,9.6479549
10,4.532599,"Venezuela, RB",1992,0,9.6840858
5.9000001,4.510859,"Venezuela, RB",1993,0,9.6647549
5.9000001,4.532599,"Venezuela, RB",1994,0,9.6194429
5.9000001,4.4998102,"Venezuela, RB",1995,0,9.6371431
5.9000001,4.5217891,"Venezuela, RB",1996,0,9.6145802
5.9000001,4.5217891,"Venezuela, RB",1997,0,9.6562328
5.9000001,4.4773369,"Venezuela, RB",1998,0,9.6394911
12.1,4.510859,"Venezuela, RB",1999,0,9.5586329
9.6999998,4.4998102,"Venezuela, RB",2000,0,9.5758905
9.6999998,4.5432949,"Venezuela, RB",2001,0,9.5906534
9.6999998,4.6347289,"Venezuela, RB",2002,0,9.4796495
9.6999998,4.59512,"Venezuela, RB",2003,0,9.3809881
9.6999998,4.5538769,"Venezuela, RB",2004,0,9.531352
17.4,4.532599,"Venezuela, RB",2005,0,9.6123409
18,4.5643482,"Venezuela, RB",2006,0,9.6896429
18.6,4.5747108,"Venezuela, RB",2007,0,9.7570705
18.6,4.5747108,"Venezuela, RB",2008,0,9.7923937
17.5,4.5849681,"Venezuela, RB",2009,0,9.7441359
17,4.59512,"Venezuela, RB",2010,0,9.7138376
17,4.59512,"Venezuela, RB",2011,0,9.7398701
17,4.5849681,"Venezuela, RB",2012,0,9.7801218
17,4.5849681,"Venezuela, RB",2013,0,9.7793541
17,4.5747108,"Venezuela, RB",2014,0,9.7258558
16.9697,4.5538769,"Venezuela, RB",2015,0,9.7258558
17.700001,4.934474,Vietnam,1990,0,7.281301
17.700001,4.882802,Vietnam,1991,0,7.3180041
18.5,4.8362818,Vietnam,1992,0,7.3801961
18.5,4.7791228,Vietnam,1993,0,7.4379258
18.5,4.7273879,Vietnam,1994,0,7.503993
18.5,4.6728292,Vietnam,1995,0,7.5780311
18.5,4.6151199,Vietnam,1996,0,7.651835
26.200001,4.5538769,Vietnam,1997,0,7.7161541
26.200001,4.4998102,Vietnam,1998,0,7.7593751
26,4.4426508,Vietnam,1999,0,7.794116
26,4.3944492,Vietnam,2000,0,7.8485851
26,4.3307328,Vietnam,2001,0,7.8980861
27.299999,4.2766662,Vietnam,2002,0,7.9493642
27.299999,4.2195082,Vietnam,2003,0,8.0064716
27.299999,4.1588831,Vietnam,2004,0,8.0697479
27.299999,4.1108742,Vietnam,2005,0,8.1331997
27.299999,4.077538,Vietnam,2006,0,8.1913757
25.799999,4.0604429,Vietnam,2007,0,8.2509451
25.799999,4.0604429,Vietnam,2008,0,8.2965364
25.799999,4.0430508,Vietnam,2009,0,8.3392668
25.799999,4.0604429,Vietnam,2010,0,8.3912144
24.4,4.025352,Vietnam,2011,0,8.4409094
24.4,4.025352,Vietnam,2012,0,8.4807653
24.4,4.0073328,Vietnam,2013,0,8.522069
24.299999,3.9889841,Vietnam,2014,0,8.5688038
24.29719,3.9889841,Vietnam,2015,0,8.6224279
4.0999999,6.3044491,"Yemen, Rep.",1990,0,8.1098576
3.3,6.2822671,"Yemen, Rep.",1991,0,8.1219645
3.3,6.259582,"Yemen, Rep.",1992,0,8.1497355
.69999999,6.2480431,"Yemen, Rep.",1993,0,8.1383724
.69999999,6.2285109,"Yemen, Rep.",1994,0,8.1563673
.69999999,6.2105999,"Yemen, Rep.",1995,0,8.1696606
.69999999,6.1903148,"Yemen, Rep.",1996,0,8.1785135
.69999999,6.1654181,"Yemen, Rep.",1997,0,8.1973314
.69999999,6.1355648,"Yemen, Rep.",1998,0,8.2264013
.69999999,6.1114669,"Yemen, Rep.",1999,0,8.2353401
.69999999,6.0867748,"Yemen, Rep.",2000,0,8.2671471
.69999999,6.075346,"Yemen, Rep.",2001,0,8.2760506
.69999999,6.0661082,"Yemen, Rep.",2002,0,8.2862873
.30000001,6.0614572,"Yemen, Rep.",2003,0,8.2947836
.30000001,6.0614572,"Yemen, Rep.",2004,0,8.305625
.30000001,6.059123,"Yemen, Rep.",2005,0,8.3321581
.30000001,6.059123,"Yemen, Rep.",2006,0,8.3356943
.30000001,6.0497341,"Yemen, Rep.",2007,0,8.3409834
.30000001,6.0330858,"Yemen, Rep.",2008,0,8.3493853
.30000001,6.0330858,"Yemen, Rep.",2009,0,8.3600273
.30000001,6.0306849,"Yemen, Rep.",2010,0,8.4070978
.30000001,6.023448,"Yemen, Rep.",2011,0,8.2441339
.30000001,6.0161572,"Yemen, Rep.",2012,0,8.2410212
.30000001,6.0063529,"Yemen, Rep.",2013,0,8.2617302
.30000001,5.9864521,"Yemen, Rep.",2014,0,8.233983
0,5.9532428,"Yemen, Rep.",2015,0,7.8789301
6.5999999,6.357842,Zambia,1990,0,7.7587318
6.6999998,6.3699012,Zambia,1991,0,7.732245
6.6999998,6.3784261,Zambia,1992,0,7.6893172
6.6999998,6.3835068,Zambia,1993,0,7.7297421
6.6999998,6.3919172,Zambia,1994,0,7.6136971
6.6999998,6.3902411,Zambia,1995,0,7.6155362
9.6999998,6.3935909,Zambia,1996,0,7.6481009
9.6999998,6.3935909,Zambia,1997,0,7.656961
10.3,6.3902411,Zambia,1998,0,7.624176
10.1,6.3438811,Zambia,1999,0,7.6409502
10.1,6.2934189,Zambia,2000,0,7.6511121
10.1,6.2499752,Zambia,2001,0,7.6754818
12,6.2005091,Zambia,2002,0,7.6925521
12,6.1569791,Zambia,2003,0,7.7329388
12,6.025866,Zambia,2004,0,7.7741408
12.7,5.9188938,Zambia,2005,0,7.8170538
14.6,5.8230462,Zambia,2006,0,7.8660059
15.2,5.7397928,Zambia,2007,0,7.918941
15.2,5.6664271,Zambia,2008,0,7.9661751
14,5.6131282,Zambia,2009,0,8.0261927
14,5.5683451,Zambia,2010,0,8.0953779
11.5,5.5254531,Zambia,2011,0,8.1200275
11.5,5.493062,Zambia,2012,0,8.1632042
11.5,5.46806,Zambia,2013,0,8.1821909
10.8,5.4424181,Zambia,2014,0,8.1976776
12.65823,5.4116459,Zambia,2015,0,8.1962166
11,6.0867748,Zimbabwe,1990,0,7.8654928
12,6.059123,Zimbabwe,1991,0,7.8941302
12,6.025866,Zimbabwe,1992,0,7.7769432
12,6.0038872,Zimbabwe,1993,0,7.7667532
12,6.0567842,Zimbabwe,1994,0,7.835906
14.7,6.1070228,Zimbabwe,1995,0,7.8193541
14.7,6.1717,Zimbabwe,1996,0,7.9006062
14.7,6.2245579,Zimbabwe,1997,0,7.9105501
14.7,6.2728772,Zimbabwe,1998,0,7.9234638
14,6.3332801,Zimbabwe,1999,0,7.9009538
9.3000002,6.3801231,Zimbabwe,2000,0,7.8568969
10,6.4313312,Zimbabwe,2001,0,7.8594842
10,6.4645882,Zimbabwe,2002,0,7.7555308
10,6.4876838,Zimbabwe,2003,0,7.5586481
10,6.4738908,Zimbabwe,2004,0,7.487515
16,6.4441309,Zimbabwe,2005,0,7.416069
16.700001,6.3969302,Zimbabwe,2006,0,7.366704
16,6.3350539,Zimbabwe,2007,0,7.3139391
15.2,6.278522,Zimbabwe,2008,0,7.1025162
15,6.1841488,Zimbabwe,2009,0,7.1975951
15,6.1003189,Zimbabwe,2010,0,7.29633
15,6.0137148,Zimbabwe,2011,0,7.4188638
15,5.9375358,Zimbabwe,2012,0,7.5344238
31.5,5.9107971,Zimbabwe,2013,0,7.5651541
31.5,5.9939609,Zimbabwe,2014,0,7.5627532
31.48148,6.0935702,Zimbabwe,2015,0,7.5560522
